subjid activity parameter mean
24 STANDING tBodyGyro-mean()-Z 0.07712461494202899
24 STANDING tBodyGyro-std()-X -0.9607386602898551
24 STANDING tBodyGyro-std()-Y -0.9672985186956522
24 STANDING tBodyGyro-std()-Z -0.969958678115942
24 STANDING tBodyGyroJerk-mean()-X -0.09919477198550725
24 STANDING tBodyGyroJerk-mean()-Y -0.0431738608
24 STANDING tBodyGyroJerk-mean()-Z -0.05171803795652174
24 STANDING tBodyGyroJerk-std()-X -0.9758568091304348
24 STANDING tBodyGyroJerk-std()-Y -0.9819835720289855
24 STANDING tBodyGyroJerk-std()-Z -0.9832768834782608
24 STANDING tBodyGyroJerkMag-mean() -0.9823872689855072
24 STANDING tBodyGyroJerkMag-std() -0.9799957186956522
24 STANDING tBodyGyroMag-mean() -0.954518594057971
24 STANDING tBodyGyroMag-std() -0.9531047788405798
24 STANDING tGravityAcc-mean()-X 0.96644228
24 STANDING tGravityAcc-mean()-Y -0.145201300942029
24 STANDING tGravityAcc-mean()-Z -0.05305854035362319
24 STANDING tGravityAcc-std()-X -0.992197591884058
24 STANDING tGravityAcc-std()-Y -0.9681553886956522
24 STANDING tGravityAcc-std()-Z -0.9461849494202899
24 STANDING tGravityAccMag-mean() -0.9500610176811595
24 STANDING tGravityAccMag-std() -0.9479010117391304
24 WALKING fBodyAcc-mean()-X -0.4924198025862069
24 WALKING fBodyAcc-mean()-Y -0.20319374139655172
24 WALKING fBodyAcc-mean()-Z -0.3444930134482759
24 WALKING fBodyAcc-std()-X -0.46273363913793103
24 WALKING fBodyAcc-std()-Y -0.18276647686206896
24 WALKING fBodyAcc-std()-Z -0.31464691844827586
24 WALKING fBodyAccJerk-mean()-X -0.5096281687931035
24 WALKING fBodyAccJerk-mean()-Y -0.35282930706896554
24 WALKING fBodyAccJerk-mean()-Z -0.4699202243103448
24 WALKING fBodyAccJerk-std()-X -0.5076407344827586
24 WALKING fBodyAccJerk-std()-Y -0.2943535456724138
24 WALKING fBodyAccJerk-std()-Z -0.5111156194827586
24 WALKING fBodyAccMag-mean() -0.4346189120689655
24 WALKING fBodyAccMag-std() -0.5902658455172414
24 WALKING fBodyBodyAccJerkMag-mean() -0.41864104689655174
24 WALKING fBodyBodyAccJerkMag-std() -0.40297998362068965
24 WALKING fBodyBodyGyroJerkMag-mean() -0.5715943920689656
24 WALKING fBodyBodyGyroJerkMag-std() -0.5674477318965517
24 WALKING fBodyBodyGyroMag-mean() -0.5345091637931034
24 WALKING fBodyBodyGyroMag-std() -0.6680328018965517
24 WALKING fBodyGyro-mean()-X -0.46829508120689656
24 WALKING fBodyGyro-mean()-Y -0.4798414329310345
24 WALKING fBodyGyro-mean()-Z -0.39144792137931034
24 WALKING fBodyGyro-std()-X -0.6169158393103449
24 WALKING fBodyGyro-std()-Y -0.4958962718965517
24 WALKING fBodyGyro-std()-Z -0.45333785844827584
24 WALKING tBodyAcc-mean()-X 0.27698081603448277
24 WALKING tBodyAcc-mean()-Y -0.022544640053448275
24 WALKING tBodyAcc-mean()-Z -0.11059595291379311
24 WALKING tBodyAcc-std()-X -0.47076236637931035
24 WALKING tBodyAcc-std()-Y -0.1541274981637931
24 WALKING tBodyAcc-std()-Z -0.28884001620689653
24 WALKING tBodyAccJerk-mean()-X 0.07319389753620689
24 WALKING tBodyAccJerk-mean()-Y 0.012125459103448276
24 WALKING tBodyAccJerk-mean()-Z -0.011640138775862069
24 WALKING tBodyAccJerk-std()-X -0.4858632553448276
24 WALKING tBodyAccJerk-std()-Y -0.30222016120689654
24 WALKING tBodyAccJerk-std()-Z -0.49118946603448277
24 WALKING tBodyAccJerkMag-mean() -0.39972220103448275
24 WALKING tBodyAccJerkMag-std() -0.4098245625862069
24 WALKING tBodyAccMag-mean() -0.29998361396551726
24 WALKING tBodyAccMag-std() -0.48106401862068965
24 WALKING tBodyGyro-mean()-X -0.054512687072413794
24 WALKING tBodyGyro-mean()-Y -0.06584358799137931
24 WALKING tBodyGyro-mean()-Z 0.09720063203448276
24 WALKING tBodyGyro-std()-X -0.580597373275862
24 WALKING tBodyGyro-std()-Y -0.4871662801724138
24 WALKING tBodyGyro-std()-Z -0.3961540032758621
24 WALKING tBodyGyroJerk-mean()-X -0.06253116799827586
24 WALKING tBodyGyroJerk-mean()-Y -0.05028950085517241
24 WALKING tBodyGyroJerk-mean()-Z -0.0739835516362069
24 WALKING tBodyGyroJerk-std()-X -0.4907734555172414
24 WALKING tBodyGyroJerk-std()-Y -0.5142465696551725
24 WALKING tBodyGyroJerk-std()-Z -0.5579682029310344
24 WALKING tBodyGyroJerkMag-mean() -0.5078247458620689
24 WALKING tBodyGyroJerkMag-std() -0.556022765862069
24 WALKING tBodyGyroMag-mean() -0.40306415689655173
24 WALKING tBodyGyroMag-std() -0.5638632125862069
24 WALKING tGravityAcc-mean()-X 0.9597010813793103
24 WALKING tGravityAcc-mean()-Y -0.11511624181034483
24 WALKING tGravityAcc-mean()-Z -0.14091002982758621
24 WALKING tGravityAcc-std()-X -0.9831324003448276
24 WALKING tGravityAcc-std()-Y -0.9625788443103448
24 WALKING tGravityAcc-std()-Z -0.9628229665517242
24 WALKING tGravityAccMag-mean() -0.29998361396551726
24 WALKING tGravityAccMag-std() -0.48106401862068965
24 WALKING_DOWNSTAIRS fBodyAcc-mean()-X -0.22232429345454546
24 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y -0.08618297524727273
24 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.17382508358727272
24 WALKING_DOWNSTAIRS fBodyAcc-std()-X -0.03490859467854546
24 WALKING_DOWNSTAIRS fBodyAcc-std()-Y -0.1691911475290909
24 WALKING_DOWNSTAIRS fBodyAcc-std()-Z -0.2915538223818182
24 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X -0.3761757949090909
24 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y -0.2258243574
24 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z -0.2500001833818182
24 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X -0.355930598
24 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y -0.16362680763636364
24 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.32856996854545456
24 WALKING_DOWNSTAIRS fBodyAccMag-mean() -0.023170162660363636
24 WALKING_DOWNSTAIRS fBodyAccMag-std() -0.1752917086781818
24 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.2008301371090909
24 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() -0.08275549115363637
24 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.4744499258181818
24 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.47803048618181815
24 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() -0.37429868672727273
24 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.4701472701818182
24 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.2724692118545455
24 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y -0.4334754318181818
24 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z -0.39628664636363636
24 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.4848946838181818
24 WALKING_DOWNSTAIRS fBodyGyro-std()-Y -0.5234127016363637
24 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.5732819054545455
24 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.2886312089090909
24 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.01457303483109091
24 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.10481882027272728
24 WALKING_DOWNSTAIRS tBodyAcc-std()-X -0.08273248054
24 WALKING_DOWNSTAIRS tBodyAcc-std()-Y -0.10260732678363636
24 WALKING_DOWNSTAIRS tBodyAcc-std()-Z -0.20556638074545455
24 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.08026198285454546
24 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y -0.004473162736909092
24 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z -0.008469158573636362
24 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X -0.337218894
24 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.1692918877418182
24 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.29023937656363635
24 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() -0.26310694483636365
24 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() -0.14350197001818182
24 WALKING_DOWNSTAIRS tBodyAccMag-mean() -0.07376991630727273
24 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.022483912285454547
24 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0867069010690909
24 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.05423002451272727
24 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.11197365060363636
24 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.43191906794545454
24 WALKING_DOWNSTAIRS tBodyGyro-std()-Y -0.484673524
24 WALKING_DOWNSTAIRS tBodyGyro-std()-Z -0.4910772449090909
24 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.09141450146545455
24 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.029176631141818184
24 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.04120554114909091
24 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X -0.3584445502254546
24 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.5193267350909091
24 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z -0.47869094127272727
24 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.49715223836363637
24 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.4591598523636364
24 WALKING_DOWNSTAIRS tBodyGyroMag-mean() -0.30496580636363635
24 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.3636948774
24 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.9508834167272727
24 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.1283267109272727
24 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.14012315501818182
24 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.9618453274545454
24 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.9414789794545455
24 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.9422077187272727
24 WALKING_DOWNSTAIRS tGravityAccMag-mean() -0.07376991630727273
24 WALKING_DOWNSTAIRS tGravityAccMag-std() -0.022483912285454547
24 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.3957905538983051
24 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.2524125419661017
24 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.31279221101694915
24 WALKING_UPSTAIRS fBodyAcc-std()-X -0.32616555305084743
24 WALKING_UPSTAIRS fBodyAcc-std()-Y -0.10778767932881356
24 WALKING_UPSTAIRS fBodyAcc-std()-Z -0.2831434433898305
24 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.5156446172881356
24 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.527604243559322
24 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.48339098779661016
24 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.5271047191525424
24 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.5358433191525424
24 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.5627271230508475
24 WALKING_UPSTAIRS fBodyAccMag-mean() -0.3223009893220339
24 WALKING_UPSTAIRS fBodyAccMag-std() -0.40628337762711864
24 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.4298007788135593
24 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.4596477977966102
24 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.64611467
24 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.6538769506779661
24 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.5646649947457627
24 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.54907099
24 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.5031886849152543
24 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.5466209811864406
24 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.3721829120338983
24 WALKING_UPSTAIRS fBodyGyro-std()-X -0.602945480677966
24 WALKING_UPSTAIRS fBodyGyro-std()-Y -0.5861778242372881
24 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.31199640898305087
24 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.26988110677966104
24 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.025197943456949153
24 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.1142486109661017
24 WALKING_UPSTAIRS tBodyAcc-std()-X -0.3443993513559322
24 WALKING_UPSTAIRS tBodyAcc-std()-Y -0.1168044889661017
24 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.25560101288135595
24 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.0862310100338983
24 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y -0.015081604783050847
24 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z -0.013235365179830509
24 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.4987646722033898
24 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.5152207522033898
24 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.5238072642372882
24 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.48848762050847455
24 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.44106868983050845
24 WALKING_UPSTAIRS tBodyAccMag-mean() -0.2264028220338983
24 WALKING_UPSTAIRS tBodyAccMag-std() -0.30685447
24 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.08831637721525423
24 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.10593294729491526
24 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.024829070283050845
24 WALKING_UPSTAIRS tBodyGyro-std()-X -0.5774264088135593
24 WALKING_UPSTAIRS tBodyGyro-std()-Y -0.5685341245762712
24 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.27459628379661016
24 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.14680084560542372
24 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.031735058205084744
24 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.04984272289830509
24 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.6404895379661016
24 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.6466443737288136
24 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.6489753308474576
24 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.6587516291525424
24 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.6381803528813559
24 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.3344358397966102
24 WALKING_UPSTAIRS tBodyGyroMag-std() -0.5039290601694916
24 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.9063695005084745
24 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.23749840915254236
24 WALKING_UPSTAIRS tGravityAcc-mean()-Z -0.22713486915254238
24 WALKING_UPSTAIRS tGravityAcc-std()-X -0.9621905674576271
24 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.9166907798305085
24 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.9349529389830509
24 WALKING_UPSTAIRS tGravityAccMag-mean() -0.2264028220338983
24 WALKING_UPSTAIRS tGravityAccMag-std() -0.30685447
25 LAYING fBodyAcc-mean()-X -0.9291473712328767
25 LAYING fBodyAcc-mean()-Y -0.7849458190958905
25 LAYING fBodyAcc-mean()-Z -0.8161979535616438
25 LAYING fBodyAcc-std()-X -0.9025477124657534
25 LAYING fBodyAcc-std()-Y -0.6723842556986301
25 LAYING fBodyAcc-std()-Z -0.6941003680123288
25 LAYING fBodyAccJerk-mean()-X -0.9728590857534246
25 LAYING fBodyAccJerk-mean()-Y -0.9468020035616438
25 LAYING fBodyAccJerk-mean()-Z -0.9626326745205479
25 LAYING fBodyAccJerk-std()-X -0.9764239846575342
25 LAYING fBodyAccJerk-std()-Y -0.9484142935616439
25 LAYING fBodyAccJerk-std()-Z -0.9718853701369863
25 LAYING fBodyAccMag-mean() -0.7744819436164384
25 LAYING fBodyAccMag-std() -0.6513532416438356
25 LAYING fBodyBodyAccJerkMag-mean() -0.9600831473972603
25 LAYING fBodyBodyAccJerkMag-std() -0.9636012128767123
25 LAYING fBodyBodyGyroJerkMag-mean() -0.9682516089041096
25 LAYING fBodyBodyGyroJerkMag-std() -0.9704579475342465
25 LAYING fBodyBodyGyroMag-mean() -0.9101269935616438
25 LAYING fBodyBodyGyroMag-std() -0.8506613406849315
25 LAYING fBodyGyro-mean()-X -0.8905175393150685
25 LAYING fBodyGyro-mean()-Y -0.9462596393150685
25 LAYING fBodyGyro-mean()-Z -0.9245368605479451
25 LAYING fBodyGyro-std()-X -0.8913080690410959
25 LAYING fBodyGyro-std()-Y -0.9322933347945206
25 LAYING fBodyGyro-std()-Z -0.9154675042465753
25 LAYING tBodyAcc-mean()-X 0.25079182861369864
25 LAYING tBodyAcc-mean()-Y -0.01889436636712329
25 LAYING tBodyAcc-mean()-Z -0.10042883026027398
25 LAYING tBodyAcc-std()-X -0.9091164741095891
25 LAYING tBodyAcc-std()-Y -0.6917706805616438
25 LAYING tBodyAcc-std()-Z -0.7172620040136987
25 LAYING tBodyAccJerk-mean()-X 0.08790716876712329
25 LAYING tBodyAccJerk-mean()-Y 0.028461931152465755
25 LAYING tBodyAccJerk-mean()-Z -0.03071794353150685
25 LAYING tBodyAccJerk-std()-X -0.9733234123287671
25 LAYING tBodyAccJerk-std()-Y -0.9456871697260274
25 LAYING tBodyAccJerk-std()-Z -0.9678355263013698
25 LAYING tBodyAccJerkMag-mean() -0.962161355890411
25 LAYING tBodyAccJerkMag-std() -0.9619316053424658
25 LAYING tBodyAccMag-mean() -0.5604777760958904
25 LAYING tBodyAccMag-std() -0.6492547679452054
25 LAYING tBodyGyro-mean()-X 0.0037272345958904098
25 LAYING tBodyGyro-mean()-Y -0.0716401726150685
25 LAYING tBodyGyro-mean()-Z 0.13971867146575342
25 LAYING tBodyGyro-std()-X -0.8897696397260274
25 LAYING tBodyGyro-std()-Y -0.9366308032876712
25 LAYING tBodyGyro-std()-Z -0.91092799
25 LAYING tBodyGyroJerk-mean()-X -0.10164699934246575
25 LAYING tBodyGyroJerk-mean()-Y -0.042671887028082195
25 LAYING tBodyGyroJerk-mean()-Z -0.05969221472054795
25 LAYING tBodyGyroJerk-std()-X -0.9573811450684931
25 LAYING tBodyGyroJerk-std()-Y -0.9715643230136987
25 LAYING tBodyGyroJerk-std()-Z -0.9742422545205479
25 LAYING tBodyGyroJerkMag-mean() -0.9697832624657534
25 LAYING tBodyGyroJerkMag-std() -0.9683095226027397
25 LAYING tBodyGyroMag-mean() -0.8096885453424657
25 LAYING tBodyGyroMag-std() -0.8560173697260274
25 LAYING tGravityAcc-mean()-X -0.461102531369863
25 LAYING tGravityAcc-mean()-Y 0.6206589199178082
25 LAYING tGravityAcc-mean()-Z 0.5263538183150684
25 LAYING tGravityAcc-std()-X -0.8295549478082191
25 LAYING tGravityAcc-std()-Y -0.6435783614246575
25 LAYING tGravityAcc-std()-Z -0.6101611662876713
25 LAYING tGravityAccMag-mean() -0.5604777760958904
25 LAYING tGravityAccMag-std() -0.6492547679452054
25 SITTING fBodyAcc-mean()-X -0.9914054981538462
25 SITTING fBodyAcc-mean()-Y -0.9591172593846153
25 SITTING fBodyAcc-mean()-Z -0.9747761312307692
25 SITTING fBodyAcc-std()-X -0.9921242793846153
25 SITTING fBodyAcc-std()-Y -0.9448429932307693
25 SITTING fBodyAcc-std()-Z -0.9620906146153846
25 SITTING fBodyAccJerk-mean()-X -0.9924788461538462
25 SITTING fBodyAccJerk-mean()-Y -0.982957002923077
25 SITTING fBodyAccJerk-mean()-Z -0.9863263964615384
25 SITTING fBodyAccJerk-std()-X -0.9927501098461539
25 SITTING fBodyAccJerk-std()-Y -0.9840680253846154
25 SITTING fBodyAccJerk-std()-Z -0.9891561055384616
25 SITTING fBodyAccMag-mean() -0.9670179926153846
25 SITTING fBodyAccMag-std() -0.9619972683076923
25 SITTING fBodyBodyAccJerkMag-mean() -0.9879418255384615
25 SITTING fBodyBodyAccJerkMag-std() -0.9876188010769231
25 SITTING fBodyBodyGyroJerkMag-mean() -0.9917817016923077
25 SITTING fBodyBodyGyroJerkMag-std() -0.9920195595384615
25 SITTING fBodyBodyGyroMag-mean() -0.9793509136923076
25 SITTING fBodyBodyGyroMag-std() -0.9703218972307692
25 SITTING fBodyGyro-mean()-X -0.9880025524615385
25 SITTING fBodyGyro-mean()-Y -0.9838278010769231
25 SITTING fBodyGyro-mean()-Z -0.9758058901538461
25 SITTING fBodyGyro-std()-X -0.9905500030769231
25 SITTING fBodyGyro-std()-Y -0.9798288832307692
25 SITTING fBodyGyro-std()-Z -0.9741728706153846
25 SITTING tBodyAcc-mean()-X 0.2785414824615385
25 SITTING tBodyAcc-mean()-Y -0.014769680803076923
25 SITTING tBodyAcc-mean()-Z -0.10916044047692308
25 SITTING tBodyAcc-std()-X -0.9918928286153846
25 SITTING tBodyAcc-std()-Y -0.9474576170615384
25 SITTING tBodyAcc-std()-Z -0.9651395521538462
25 SITTING tBodyAccJerk-mean()-X 0.07520870099123077
25 SITTING tBodyAccJerk-mean()-Y 0.004854158932307692
25 SITTING tBodyAccJerk-mean()-Z 0.0021076083586153847
25 SITTING tBodyAccJerk-std()-X -0.9922786216923077
25 SITTING tBodyAccJerk-std()-Y -0.9828709916923077
25 SITTING tBodyAccJerk-std()-Z -0.9884331533846153
25 SITTING tBodyAccJerkMag-mean() -0.9895451424615385
25 SITTING tBodyAccJerkMag-std() -0.9883118049230769
25 SITTING tBodyAccMag-mean() -0.9704093370769231
25 SITTING tBodyAccMag-std() -0.9600034144615385
25 SITTING tBodyGyro-mean()-X -0.035205209123076925
25 SITTING tBodyGyro-mean()-Y -0.07480027146153846
25 SITTING tBodyGyro-mean()-Z 0.08527838927692308
25 SITTING tBodyGyro-std()-X -0.9899075841538462
25 SITTING tBodyGyro-std()-Y -0.9811935018461538
25 SITTING tBodyGyro-std()-Z -0.9726375586153846
25 SITTING tBodyGyroJerk-mean()-X -0.09548013796923077
25 SITTING tBodyGyroJerk-mean()-Y -0.03916514239076923
25 SITTING tBodyGyroJerk-mean()-Z -0.04955956432307693
25 SITTING tBodyGyroJerk-std()-X -0.9923046538461539
25 SITTING tBodyGyroJerk-std()-Y -0.9913157676923077
25 SITTING tBodyGyroJerk-std()-Z -0.9914913878461539
25 SITTING tBodyGyroJerkMag-mean() -0.99286465
25 SITTING tBodyGyroJerkMag-std() -0.9917664030769231
25 SITTING tBodyGyroMag-mean() -0.9665687186153846
25 SITTING tBodyGyroMag-std() -0.9706391256923077
25 SITTING tGravityAcc-mean()-X 0.8656860781538461
25 SITTING tGravityAcc-mean()-Y 0.20828714226153847
25 SITTING tGravityAcc-mean()-Z 0.16714095638507692
25 SITTING tGravityAcc-std()-X -0.9888799806153846
25 SITTING tGravityAcc-std()-Y -0.963415016923077
25 SITTING tGravityAcc-std()-Z -0.9694599824615384
25 SITTING tGravityAccMag-mean() -0.9704093370769231
25 SITTING tGravityAccMag-std() -0.9600034144615385
25 STANDING fBodyAcc-mean()-X -0.9900932028378379
25 STANDING fBodyAcc-mean()-Y -0.95984618905405406
25 STANDING fBodyAcc-mean()-Z -0.9740512312162162
25 STANDING fBodyAcc-std()-X -0.9928517432432432
25 STANDING fBodyAcc-std()-Y -0.95417933
25 STANDING fBodyAcc-std()-Z -0.9621237397297298
25 STANDING fBodyAccJerk-mean()-X -0.9884046548648648
25 STANDING fBodyAccJerk-mean()-Y -0.9725544529729729
25 STANDING fBodyAccJerk-mean()-Z -0.9848322512162162
25 STANDING fBodyAccJerk-std()-X -0.9893398908108109
25 STANDING fBodyAccJerk-std()-Y -0.9740295035135135
25 STANDING fBodyAccJerk-std()-Z -0.9878980483783784
25 STANDING fBodyAccMag-mean() -0.9723553932432433
25 STANDING fBodyAccMag-std() -0.9702036604054054
25 STANDING fBodyBodyAccJerkMag-mean() -0.9822941708108108
25 STANDING fBodyBodyAccJerkMag-std() -0.982083315
25 STANDING fBodyBodyGyroJerkMag-mean() -0.9840178302702702
25 STANDING fBodyBodyGyroJerkMag-std() -0.983098935945946
25 STANDING fBodyBodyGyroMag-mean() -0.9689724995945946
25 STANDING fBodyBodyGyroMag-std() -0.9610903968918919
25 STANDING fBodyGyro-mean()-X -0.9680785252702703
25 STANDING fBodyGyro-mean()-Y -0.9783998852702702
25 STANDING fBodyGyro-mean()-Z -0.9704568625675676
25 STANDING fBodyGyro-std()-X -0.97266417
25 STANDING fBodyGyro-std()-Y -0.9759606660810811
25 STANDING fBodyGyro-std()-Z -0.9749820881081082
25 STANDING tBodyAcc-mean()-X 0.27801370162162165
25 STANDING tBodyAcc-mean()-Y -0.01635697302743243
25 STANDING tBodyAcc-mean()-Z -0.1073529575945946
25 STANDING tBodyAcc-std()-X -0.9919701267567568
25 STANDING tBodyAcc-std()-Y -0.954569225945946
25 STANDING tBodyAcc-std()-Z -0.9646426881081082
25 STANDING tBodyAccJerk-mean()-X 0.07523372956756756
25 STANDING tBodyAccJerk-mean()-Y 0.006632139767297297
25 STANDING tBodyAccJerk-mean()-Z -0.006228087914337838
25 STANDING tBodyAccJerk-std()-X -0.9883126583783783
25 STANDING tBodyAccJerk-std()-Y -0.9722724105405406
25 STANDING tBodyAccJerk-std()-Z -0.9870626851351352
25 STANDING tBodyAccJerkMag-mean() -0.9846470712162162
25 STANDING tBodyAccJerkMag-std() -0.9826370809459459
25 STANDING tBodyAccMag-mean() -0.9726635921621621
25 STANDING tBodyAccMag-std() -0.9680756293243243
25 STANDING tBodyGyro-mean()-X -0.024794675095945948
25 STANDING tBodyGyro-mean()-Y -0.06988768533783783
25 STANDING tBodyGyro-mean()-Z 0.08526854382432432
25 STANDING tBodyGyro-std()-X -0.9713574212162163
25 STANDING tBodyGyro-std()-Y -0.9767576210810811
25 STANDING tBodyGyro-std()-Z -0.9718141391891892
25 STANDING tBodyGyroJerk-mean()-X -0.10047369775675676
25 STANDING tBodyGyroJerk-mean()-Y -0.041829463214864866
